$formatNumber(0.000012345, ".0%", {"exponent-separator": "E"})	".0%"
$formatNumber(1.3, "%0,", {"exponent-separator": "."})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(7, "%%", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "%,", {"exponent-separator": "E"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(99.5, "%#E#", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "0$1-", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "01", {"exponent-separator": "."})	"01"
$formatNumber(7, "-$,#", {"exponent-separator": "."})	"-$7"
$formatNumber(0.000012345, ",$0‰0#", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "0", {"digit": "9"})	"0"
$formatNumber(1.3, "-‰#E", {"exponent-separator": "."})	"-‰1300E"
$formatNumber(1.3, "e#9910,", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1.3, " 9")	" 1"
$formatNumber(99.5, "901#%%")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "010 E")	"000 E"
$formatNumber(99.5, "‰##-", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "-00#$%", {"digit": "9"})	"-9950#$%"
$formatNumber(1234.5678, "110e", {"exponent-separator": "E"})	"1235e"
$formatNumber(7, " ,0‰", {"exponent-separator": "E"})	" 7,0,0,0‰"
$formatNumber(1234.5678, "%9", {"digit": "9"})	"%123457"
$formatNumber(7, "-,1#.-1")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "10#")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "0 90.", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, ",#0#", {"exponent-separator": "."})	"100"
$formatNumber(99.5, "0# 0#", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "0.e", {"exponent-separator": "E"})	"100e"
$formatNumber(7, "9-9e0.e", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "$", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "10 E ", {"digit": "9"})	"00 E "
$formatNumber(99.5, ".1.")	ERR D3081 The sub-picture must not contain more than one instance of the 'decimal-separator' character
$formatNumber(1.3, "10 $.", {"exponent-separator": "."})	"01 $."
$formatNumber(99.5, ".‰$-", {"digit": "9"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(99.5, "-#", {"exponent-separator": "."})	"-100"
$formatNumber(7, "-", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "E 0$", {"exponent-separator": "."})	"E 100$"
$formatNumber(99.5, "-e0 0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "E")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "0,90.", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "1.% ‰9")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "910", {"digit": "9"})	"001"
$formatNumber(1234.5678, "01e#", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "#,")	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1234.5678, "9Ee ", {"exponent-separator": "."})	"1235Ee "
$formatNumber(99.5, "01", {"exponent-separator": "."})	"100"
$formatNumber(1234.5678, "0,#%")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "#-$", {"exponent-separator": "E"})	"100-$"
$formatNumber(7, "‰0#9E", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "0%", {"exponent-separator": "."})	"123457%"
$formatNumber(0.000012345, "% -e-‰$", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "%9", {"digit": "9"})	"%9950"
$formatNumber(1234.5678, "E-0$")	"E-1235$"
$formatNumber(1.3, "%0eee ")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "--0")	"--0"
$formatNumber(0.000012345, "e909e", {"exponent-separator": "E"})	"e000e"
$formatNumber(1234.5678, "-‰$. 0#", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "90-000 ")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, ".", {"exponent-separator": "E"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(99.5, " -.")	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(1.3, "‰E00", {"exponent-separator": "."})	"‰E1300"
$formatNumber(99.5, "  0$$$", {"digit": "9"})	"  100$$$"
$formatNumber(1234.5678, "%.,#", {"exponent-separator": "."})	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(1.3, "0ee00E0", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "9 E0#9", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "$10#0‰", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "$")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "0$", {"exponent-separator": "E"})	"1$"
$formatNumber(99.5, "ee0%")	"ee9950%"
$formatNumber(1.3, "%e‰$E00")	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(0.000012345, "0,$1", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "‰,,#", {"exponent-separator": "."})	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(1.3, "0", {"digit": "9"})	"1"
$formatNumber(0.000012345, ".0")	".0"
$formatNumber(7, "0.0%", {"digit": "9"})	"700.0%"
$formatNumber(1234.5678, "0-9E", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "90 9")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "-90#-$‰", {"digit": "9"})	"-1300#-$‰"
$formatNumber(7, "09$0", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "1#0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "Ee-e%", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "0#% -", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "0.% -", {"exponent-separator": "E"})	"9950% -"
$formatNumber(0.000012345, "#11$")	"00$"
$formatNumber(1.3, ",.#‰1#E", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "e$.", {"exponent-separator": "E"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(0.000012345, ".,0", {"digit": "9"})	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(1.3, "E1E‰0 e", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "1", {"exponent-separator": "."})	"100"
$formatNumber(7, "$.e ,%", {"exponent-separator": "."})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(7, "9e$,,0", {"exponent-separator": "E"})	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(1.3, ",%$#‰-#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "#‰#", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "0-e")	"7-e"
$formatNumber(7, "#.1, ", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "  %0")	"  %123457"
$formatNumber(1234.5678, " ")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "9‰#", {"digit": "9"})	"7000‰#"
$formatNumber(1.3, "01", {"exponent-separator": "E"})	"01"
$formatNumber(1234.5678, "1‰ eEe")	"1234568‰ eEe"
$formatNumber(0.000012345, "00.", {"digit": "9"})	"00"
$formatNumber(1.3, "%0", {"exponent-separator": "."})	"%130"
$formatNumber(7, "‰‰eE0", {"exponent-separator": "."})	ERR D3083 The sub-picture must not contain more than one instance of the 'per-mille' character
$formatNumber(1.3, ",#")	"1"
$formatNumber(7, ",09", {"exponent-separator": "."})	"07"
$formatNumber(1234.5678, "91#0", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "E%#,")	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(7, "909", {"exponent-separator": "."})	"007"
$formatNumber(1234.5678, "#-#", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, " e01", {"exponent-separator": "E"})	" e07"
$formatNumber(7, "0,#", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(99.5, "-9e%", {"exponent-separator": "."})	"-9950e%"
$formatNumber(0.000012345, "###e%%.", {"digit": "9"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(1234.5678, " 19  ", {"exponent-separator": "E"})	" 1235  "
$formatNumber(1234.5678, "#00$-", {"exponent-separator": "."})	"1235$-"
$formatNumber(1234.5678, ",09.1%", {"exponent-separator": "E"})	"12,34,56.8%"
$formatNumber(7, "%$#", {"exponent-separator": "."})	"%$700"
$formatNumber(1.3, "%‰#9 -0", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "0EE‰# .")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "e0-E‰", {"exponent-separator": "E"})	"e99500-E‰"
$formatNumber(1.3, " ", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "#0#", {"exponent-separator": "E"})	"7"
$formatNumber(0.000012345, "e00-e#0", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "0E0.")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, ".9,E##", {"digit": "9"})	ERR D3091 The fractional part of the sub-picture must not contain an instance of the 'optional digit character' that is followed by a member of the 'decimal digit family'
$formatNumber(1.3, "%e", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "1", {"exponent-separator": "E"})	"7"
$formatNumber(99.5, "0 0", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "0 0.1#", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "E 00", {"digit": "9"})	"E 1235"
$formatNumber(1234.5678, "001,", {"exponent-separator": "."})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1234.5678, "%-$e#0e", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, " %‰ e0", {"digit": "9"})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(1234.5678, "e10#- ", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "E", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "%.E#%#", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1.3, "0 0-", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "$0", {"exponent-separator": "E"})	"$0"
$formatNumber(0.000012345, ",e‰1%#", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "eee$", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, " ,,09")	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(1234.5678, "#00$-")	"1235$-"
$formatNumber(1.3, "##", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "Ee.E0e%", {"exponent-separator": "."})	"Ee.E9950e%"
$formatNumber(0.000012345, "9‰-", {"digit": "9"})	"0‰-"
$formatNumber(1.3, ",‰$9.‰0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "09 #$")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, ".9$#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "%%10%")	ERR D3082 The sub-picture must not contain more than one instance of the 'percent' character
$formatNumber(0.000012345, "##9$", {"exponent-separator": "E"})	"0$"
$formatNumber(0.000012345, "# $%", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, ".%%‰0")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, ",E$e- #", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(7, "-##", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "e,9.Ee", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "#0$", {"digit": "9"})	"#7$"
$formatNumber(1234.5678, "9,", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1234.5678, ".1 0", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "$1E0#", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "%09‰", {"exponent-separator": "E"})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(99.5, "$e%0", {"digit": "9"})	"$e%9950"
$formatNumber(1234.5678, "#e0")	"0.e4"
$formatNumber(1234.5678, "1", {"exponent-separator": "E"})	"1235"
$formatNumber(1234.5678, "$09,00E", {"exponent-separator": "."})	"$12,35E"
$formatNumber(0.000012345, "#0")	"0"
$formatNumber(1.3, "#E#,.,", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "% .", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "‰0$", {"exponent-separator": "."})	"‰1234568$"
$formatNumber(1.3, ".9# %", {"digit": "9"})	ERR D3091 The fractional part of the sub-picture must not contain an instance of the 'optional digit character' that is followed by a member of the 'decimal digit family'
$formatNumber(99.5, "$", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "0#0%,0 ", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(7, "%‰ ", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, ".E%#%0")	ERR D3091 The fractional part of the sub-picture must not contain an instance of the 'optional digit character' that is followed by a member of the 'decimal digit family'
$formatNumber(1.3, "e0", {"digit": "9"})	"e1"
$formatNumber(7, "1E%", {"digit": "9"})	"700E%"
$formatNumber(7, ",")	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(0.000012345, "#$", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "E0#0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "#E-")	"1235E-"
$formatNumber(1.3, "-", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "‰-$-", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "1‰")	"0‰"
$formatNumber(1.3, "%000,$", {"exponent-separator": "E"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(7, "%1 0,", {"exponent-separator": "."})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(99.5, "%#0###-")	"%9950-"
$formatNumber(0.000012345, ",,0 0‰", {"digit": "9"})	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(1234.5678, ",-,", {"exponent-separator": "."})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1.3, "E", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "1#")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(7, "0‰$$ .#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, ",,", {"exponent-separator": "."})	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(7, "0EE", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, ".", {"exponent-separator": "E"})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(0.000012345, "00E")	"00E"
$formatNumber(99.5, "90E", {"exponent-separator": "."})	"100E"
$formatNumber(1234.5678, "##-,", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(0.000012345, ".e -9", {"exponent-separator": "."})	".e -0"
$formatNumber(0.000012345, "0#9Ee%")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "#,.#0", {"digit": "9"})	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(0.000012345, "e,0", {"exponent-separator": "."})	"e0"
$formatNumber(0.000012345, "1-", {"digit": "9"})	"0-"
$formatNumber(1234.5678, "e0-$9", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "#‰%9#", {"digit": "9"})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(1234.5678, "0#0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "9,.")	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(1234.5678, "0# 0‰00", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1.3, "10- 0.")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "#0 1", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "1EE%E", {"exponent-separator": "."})	"123457EE%E"
$formatNumber(0.000012345, "1E", {"digit": "9"})	"0E"
$formatNumber(99.5, "00‰", {"exponent-separator": "."})	"99500‰"
$formatNumber(1.3, ".0%#")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, ",0 ", {"digit": "9"})	"0 "
$formatNumber(7, "e‰..1", {"digit": "9"})	ERR D3081 The sub-picture must not contain more than one instance of the 'decimal-separator' character
$formatNumber(99.5, "-", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "- e#,0")	"- e1,2,3,5"
$formatNumber(7, "e .%.%", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "e%#$.", {"exponent-separator": "."})	"e%130$."
$formatNumber(7, " E-", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1234.5678, "‰9-")	"‰1234568-"
$formatNumber(1234.5678, "  #91", {"exponent-separator": "E"})	"  1235"
$formatNumber(7, "%00‰", {"exponent-separator": "E"})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(1234.5678, "9#.#,11")	ERR D3091 The fractional part of the sub-picture must not contain an instance of the 'optional digit character' that is followed by a member of the 'decimal digit family'
$formatNumber(7, "e1e.0")	"e7e0"
$formatNumber(1234.5678, ",1#", {"digit": "9"})	"1,2,3,5#"
$formatNumber(1.3, "‰1", {"digit": "9"})	"‰1300"
$formatNumber(99.5, "$00", {"digit": "9"})	"$100"
$formatNumber(99.5, "0#E‰E")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "0 0.E% ", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "-11.0$E")	"-00.0$E"
$formatNumber(0.000012345, "9 9e", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "‰e%0#", {"digit": "9"})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(0.000012345, "1E0%0E9", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1.3, "e", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, "0,#0,%")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "0.9,09", {"digit": "9"})	ERR D3091 The fractional part of the sub-picture must not contain an instance of the 'optional digit character' that is followed by a member of the 'decimal digit family'
$formatNumber(0.000012345, "#e,,", {"digit": "9"})	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(0.000012345, ".-0‰. ", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "0 ")	"1 "
$formatNumber(0.000012345, "%e0,.")	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(99.5, "1#", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, ".E 0-#9", {"digit": "9"})	ERR D3091 The fractional part of the sub-picture must not contain an instance of the 'optional digit character' that is followed by a member of the 'decimal digit family'
$formatNumber(7, "-$ #-#e")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "#1.# e")	"0 e"
$formatNumber(1234.5678, "%%e", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, " .E##‰0", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "#e Eee")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "E--", {"exponent-separator": "E"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(7, "$ ", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "e%90#E", {"digit": "9"})	"e%9950#E"
$formatNumber(1.3, "%#", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
